categoria;subcategoria;prestacion;tipo_prestacion;fecha_ingreso;hora_ingreso;domicilio_comuna;domicilio_barrio;domiclio_calle;domicilio_altura;lat;lon;canal;genero;estado_del_contacto;fecha_cierre_contacto;hora_cierre_contacto
BARRIOS EMERGENTES;DESOBSTRUCCIÓN;DESOBSTRUCCIÓN (VACTOR);Solicitud;21/08/2021;05:01:33;8;VILLA LUGANO;;;-34.6747887091587;-58.4663941509314;Operador UGIS;;Cerrado;24/08/2021;00:00:00
BARRIOS EMERGENTES;DESOBSTRUCCIÓN;DESOBSTRUCCIÓN (VACTOR);Solicitud;21/08/2021;04:55:05;8;VILLA LUGANO;;;-34.6747887091587;-58.4663941509314;Operador UGIS;;Cerrado;24/08/2021;00:00:00
BARRIOS EMERGENTES;DESOBSTRUCCIÓN;DESOBSTRUCCIÓN (VACTOR);Solicitud;21/08/2021;01:20:08;8;VILLA LUGANO;;;-34.6711522305402;-58.4907110310452;Operador UGIS;;Cerrado;24/08/2021;00:00:00
BARRIOS EMERGENTES;DESOBSTRUCCIÓN;DESOBSTRUCCIÓN (VACTOR);Solicitud;21/08/2021;02:12:59;8;VILLA LUGANO;;;-34.6711522305402;-58.4907110310452;Operador UGIS;;Cerrado;24/08/2021;00:00:00
BARRIOS EMERGENTES;DESOBSTRUCCIÓN;DESOBSTRUCCIÓN (VACTOR);Solicitud;21/08/2021;17:45:09;4;BARRACAS;;;-34.6548185936464;-58.3984812816138;Operador UGIS;;Cerrado;24/08/2021;00:00:00
BARRIOS EMERGENTES;DESOBSTRUCCIÓN;DESOBSTRUCCIÓN (VACTOR);Solicitud;21/08/2021;01:00:43;4;BARRACAS;;;-34.6548185936464;-58.3984812816138;Operador UGIS;;Cerrado;26/08/2021;00:00:00
BARRIOS EMERGENTES;DESOBSTRUCCIÓN;DESOBSTRUCCIÓN (VACTOR);Solicitud;21/08/2021;00:56:46;4;BARRACAS;;;-34.6548185936464;-58.3984812816138;Operador UGIS;;Cerrado;26/08/2021;00:00:00
BARRIOS EMERGENTES;DESOBSTRUCCIÓN;DESOBSTRUCCIÓN (VACTOR);Solicitud;21/08/2021;01:15:50;4;BARRACAS;;;-34.6548185936464;-58.3984812816138;Operador UGIS;;Cerrado;26/08/2021;00:00:00
BARRIOS EMERGENTES;DESOBSTRUCCIÓN;DESOBSTRUCCIÓN (VACTOR);Solicitud;21/08/2021;01:53:54;4;BARRACAS;;;-34.6548185936464;-58.3984812816138;Operador UGIS;;Cerrado;24/08/2021;00:00:00
BARRIOS EMERGENTES;DESOBSTRUCCIÓN;DESOBSTRUCCIÓN (VACTOR);Solicitud;21/08/2021;00:36:20;4;BARRACAS;;;-34.6548185936464;-58.3984812816138;Operador UGIS;;Cerrado;26/08/2021;00:00:00
BARRIOS EMERGENTES;DESOBSTRUCCIÓN;DESOBSTRUCCIÓN (VACTOR);Solicitud;21/08/2021;02:14:38;4;BARRACAS;;;-34.6548185936464;-58.3984812816138;Operador UGIS;;Cerrado;24/08/2021;00:00:00
BARRIOS EMERGENTES;DESOBSTRUCCIÓN;DESOBSTRUCCIÓN (VACTOR);Solicitud;21/08/2021;00:28:07;4;BARRACAS;;;-34.6548185936464;-58.3984812816138;Operador UGIS;;Cerrado;26/08/2021;00:00:00
BARRIOS EMERGENTES;DESOBSTRUCCIÓN;DESOBSTRUCCIÓN (VACTOR);Solicitud;21/08/2021;00:49:27;4;BARRACAS;;;-34.6548185936464;-58.3984812816138;Operador UGIS;;Cerrado;26/08/2021;00:00:00
BARRIOS EMERGENTES;DESOBSTRUCCIÓN;DESOBSTRUCCIÓN (VACTOR);Solicitud;21/08/2021;00:40:36;4;BARRACAS;;;-34.6548185936464;-58.3984812816138;Operador UGIS;;Cerrado;26/08/2021;00:00:00
BARRIOS EMERGENTES;DESOBSTRUCCIÓN;DESOBSTRUCCIÓN (VACTOR);Solicitud;21/08/2021;01:17:04;4;BARRACAS;;;-34.6548185936464;-58.3984812816138;Operador UGIS;;Cerrado;26/08/2021;00:00:00
BARRIOS EMERGENTES;DESOBSTRUCCIÓN;DESOBSTRUCCIÓN (VACTOR);Solicitud;21/08/2021;01:18:04;4;BARRACAS;;;-34.6548185936464;-58.3984812816138;Operador UGIS;;Cerrado;26/08/2021;00:00:00
BARRIOS EMERGENTES;DESOBSTRUCCIÓN;DESOBSTRUCCIÓN (VACTOR);Solicitud;21/08/2021;17:43:03;4;BARRACAS;;;-34.6548185936464;-58.3984812816138;Operador UGIS;;Cerrado;24/08/2021;00:00:00
BARRIOS EMERGENTES;DESOBSTRUCCIÓN;DESOBSTRUCCIÓN (VACTOR);Solicitud;21/08/2021;17:40:18;4;BARRACAS;;;-34.6548185936464;-58.3984812816138;Operador UGIS;;Cerrado;24/08/2021;00:00:00
BARRIOS EMERGENTES;DESOBSTRUCCIÓN;DESOBSTRUCCIÓN (VACTOR);Solicitud;21/08/2021;02:06:19;4;BARRACAS;;;-34.6548185936464;-58.3984812816138;Operador UGIS;;Cerrado;24/08/2021;00:00:00
BARRIOS EMERGENTES;DESOBSTRUCCIÓN;DESOBSTRUCCIÓN (VACTOR);Solicitud;21/08/2021;00:38:57;4;BARRACAS;;;-34.6548185936464;-58.3984812816138;Operador UGIS;;Cerrado;26/08/2021;00:00:00
BARRIOS EMERGENTES;DESOBSTRUCCIÓN;DESOBSTRUCCIÓN (VACTOR);Solicitud;21/08/2021;00:55:57;4;BARRACAS;;;-34.6548185936464;-58.3984812816138;Operador UGIS;;Cerrado;26/08/2021;00:00:00
BARRIOS EMERGENTES;DESOBSTRUCCIÓN;DESOBSTRUCCIÓN (VACTOR);Solicitud;21/08/2021;02:08:07;4;BARRACAS;;;-34.6548185936464;-58.3984812816138;Operador UGIS;;Cerrado;24/08/2021;00:00:00
BARRIOS EMERGENTES;DESOBSTRUCCIÓN;DESOBSTRUCCIÓN (VACTOR);Solicitud;21/08/2021;02:19:07;4;BARRACAS;;;-34.6548185936464;-58.3984812816138;Operador UGIS;;Cerrado;24/08/2021;00:00:00
BARRIOS EMERGENTES;DESOBSTRUCCIÓN;DESOBSTRUCCIÓN (VACTOR);Solicitud;21/08/2021;02:13:47;4;BARRACAS;;;-34.6548185936464;-58.3984812816138;Operador UGIS;;Cerrado;24/08/2021;00:00:00
BARRIOS EMERGENTES;DESOBSTRUCCIÓN;DESOBSTRUCCIÓN (VACTOR);Solicitud;21/08/2021;01:43:17;4;BARRACAS;;;-34.6548185936464;-58.3984812816138;Operador UGIS;;Cerrado;24/08/2021;00:00:00
BARRIOS EMERGENTES;DESOBSTRUCCIÓN;DESOBSTRUCCIÓN (VACTOR);Solicitud;21/08/2021;01:53:01;4;BARRACAS;;;-34.6548185936464;-58.3984812816138;Operador UGIS;;Cerrado;24/08/2021;00:00:00
TRÁNSITO;DENUNCIA VIAL;VEHÍCULO MAL ESTACIONADO;Denuncia;21/08/2021;14:19:50;8;VILLA LUGANO;LOPEZ, JORGE EDUARDO, CABO 2º;;-34.6636522888578;-58.4684516550289;App BA 147;Masculino;Abierto;;
TRÁNSITO;DENUNCIA VIAL;VEHÍCULO MAL ESTACIONADO;Denuncia;21/08/2021;17:06:56;11;VILLA DEL PARQUE;MELINCUE;;-34.6021376421837;-58.492786258215;App BA 147;Femenino;Abierto;;
TRÁNSITO;DENUNCIA VIAL;VEHÍCULO MAL ESTACIONADO;Denuncia;21/08/2021;13:19:35;13;BELGRANO;OLAZABAL;;-34.5595694370253;-58.4573067635589;GCS Web;Masculino;Abierto;;
TRÁNSITO;DENUNCIA VIAL;VEHÍCULO MAL ESTACIONADO;Denuncia;21/08/2021;14:24:56;13;BELGRANO;SUCRE, ANTONIO JOSE DE, MCAL.;;-34.5617235447054;-58.4513384296313;GCS Web;Masculino;Abierto;;
TRÁNSITO;DENUNCIA VIAL;VEHÍCULO MAL ESTACIONADO;Denuncia;21/08/2021;18:34:34;13;BELGRANO;BLANCO ENCALADA;;-34.5627789727613;-58.4650995346334;Boti;Femenino;Abierto;;
TRÁNSITO;DENUNCIA VIAL;VEHÍCULO MAL ESTACIONADO;Denuncia;21/08/2021;11:23:33;12;SAAVEDRA;MILLER;;-34.5524233258779;-58.495563824215;Boti;Femenino;Abierto;;
TRÁNSITO;DENUNCIA VIAL;VEHÍCULO MAL ESTACIONADO;Denuncia;21/08/2021;13:48:58;10;FLORESTA;ALBERDI, JUAN BAUTISTA AV.;;-34.6369919998549;-58.4785444762695;Boti;Femenino;Abierto;;
TRÁNSITO;DENUNCIA VIAL;VEHÍCULO MAL ESTACIONADO;Denuncia;21/08/2021;01:23:55;12;VILLA URQUIZA;NAHUEL HUAPI;;-34.5700545889836;-58.486671212756;Boti;Femenino;Abierto;;
TRÁNSITO;DENUNCIA VIAL;VEHÍCULO MAL ESTACIONADO;Denuncia;21/08/2021;11:28:11;12;SAAVEDRA;MILLER;;-34.5532093835984;-58.4950121616028;Boti;Femenino;Abierto;;
TRÁNSITO;DENUNCIA VIAL;VEHÍCULO MAL ESTACIONADO;Denuncia;21/08/2021;22:50:51;15;AGRONOMIA;ESTADO PLURINACIONAL DE BOLIVIA;;-34.5921606681925;-58.4915695433989;Boti;Masculino;Abierto;;
TRÁNSITO;DENUNCIA VIAL;VEHÍCULO MAL ESTACIONADO;Denuncia;21/08/2021;10:30:35;13;NUÑEZ;JARAMILLO;;-34.544213093592;-58.461129070148;Boti;Masculino;Abierto;;
TRÁNSITO;DENUNCIA VIAL;VEHÍCULO MAL ESTACIONADO;Denuncia;21/08/2021;10:38:51;13;NUÑEZ;ARRIBEÑOS;;-34.5435099339082;-58.4616535864937;Boti;Masculino;Abierto;;
TRÁNSITO;DENUNCIA VIAL;VEHÍCULO MAL ESTACIONADO;Denuncia;21/08/2021;11:30:36;13;NUÑEZ;PEDRAZA, MANUELA;;-34.5531615525857;-58.4689592871921;Boti;Masculino;Abierto;;
TRÁNSITO;DENUNCIA VIAL;VEHÍCULO MAL ESTACIONADO;Denuncia;21/08/2021;07:16:31;1;SAN TELMO;BRASIL;;-34.6254765522569;-58.3726306798093;Boti;Masculino;Abierto;;
TRÁNSITO;DENUNCIA VIAL;VEHÍCULO MAL ESTACIONADO;Denuncia;21/08/2021;09:10:03;8;VILLA SOLDATI;DIAZ SAENZ VALIENTE, CARLOS ENRIQUE;;-34.6772658451655;-58.4518906770312;Boti;Masculino;Abierto;;
TRÁNSITO;DENUNCIA VIAL;VEHÍCULO MAL ESTACIONADO;Denuncia;21/08/2021;10:32:36;13;NUÑEZ;ARRIBEÑOS;;-34.5435099339082;-58.4616535864937;Boti;Masculino;Abierto;;
TRÁNSITO;DENUNCIA VIAL;VEHÍCULO MAL ESTACIONADO;Denuncia;21/08/2021;10:40:44;13;NUÑEZ;MANZANARES;;-34.5439838921786;-58.462588951939;Boti;Masculino;Abierto;;
TRÁNSITO;DENUNCIA VIAL;VEHÍCULO MAL ESTACIONADO;Denuncia;21/08/2021;16:53:05;15;VILLA CRESPO;WARNES AV.;;-34.6018707337177;-58.4433042413369;Boti;Masculino;Abierto;;
TRÁNSITO;DENUNCIA VIAL;VEHÍCULO MAL ESTACIONADO;Denuncia;21/08/2021;17:32:44;13;BELGRANO;LA PAMPA;;-34.5659754877527;-58.4561315987664;Boti;Masculino;Abierto;;
TRÁNSITO;DENUNCIA VIAL;VEHÍCULO MAL ESTACIONADO;Denuncia;21/08/2021;23:48:02;13;BELGRANO;OLAZABAL;;-34.5595694370253;-58.4573067635589;Boti;Masculino;Abierto;;
TRÁNSITO;DENUNCIA VIAL;VEHÍCULO MAL ESTACIONADO;Denuncia;21/08/2021;23:28:08;13;BELGRANO;OLAZABAL;;-34.5595694370253;-58.4573067635589;Boti;Masculino;Abierto;;
TRÁNSITO;DENUNCIA VIAL;VEHÍCULO MAL ESTACIONADO;Denuncia;21/08/2021;09:38:53;12;VILLA PUEYRREDON;OBISPO SAN ALBERTO;;-34.5842422116525;-58.5091697152595;App Denuncia Vial;Femenino;Abierto;;
TRÁNSITO;DENUNCIA VIAL;VEHÍCULO MAL ESTACIONADO;Denuncia;21/08/2021;18:16:50;6;CABALLITO;SENILLOSA;;-34.6207984332651;-58.429494576123;App Denuncia Vial;Femenino;Abierto;;
TRÁNSITO;DENUNCIA VIAL;VEHÍCULO MAL ESTACIONADO;Denuncia;21/08/2021;19:04:42;15;AGRONOMIA;SAN MARTIN AV.;;-34.5969474193449;-58.4947138859096;App Denuncia Vial;Femenino;Abierto;;
TRÁNSITO;DENUNCIA VIAL;VEHÍCULO MAL ESTACIONADO;Denuncia;21/08/2021;19:00:30;15;CHACARITA;GUZMAN AV.;;-34.5856987878856;-58.4603319997332;App Denuncia Vial;Femenino;Abierto;;
TRÁNSITO;DENUNCIA VIAL;VEHÍCULO MAL ESTACIONADO;Denuncia;21/08/2021;19:59:56;12;SAAVEDRA;WASHINGTON;;-34.5523851295604;-58.4832127005815;App Denuncia Vial;Femenino;Abierto;;
TRÁNSITO;DENUNCIA VIAL;VEHÍCULO MAL ESTACIONADO;Denuncia;21/08/2021;08:28:44;7;FLORESTA;BOGOTA;;-34.6284993839955;-58.4749894446645;App Denuncia Vial;Femenino;Abierto;;
TRÁNSITO;DENUNCIA VIAL;VEHÍCULO MAL ESTACIONADO;Denuncia;21/08/2021;12:38:46;6;CABALLITO;BRUNO, GIORDANO;;-34.617166456118;-58.4413829227539;App Denuncia Vial;Femenino;Abierto;;
TRÁNSITO;DENUNCIA VIAL;VEHÍCULO MAL ESTACIONADO;Denuncia;21/08/2021;18:50:31;11;VILLA DEVOTO;HABANA;;-34.5984761970637;-58.5144109155199;App Denuncia Vial;Femenino;Abierto;;
TRÁNSITO;DENUNCIA VIAL;VEHÍCULO MAL ESTACIONADO;Denuncia;21/08/2021;11:27:57;2;RECOLETA;SANCHEZ DE BUSTAMANTE;;-34.588826688353;-58.4074602047175;App Denuncia Vial;Masculino;Abierto;;
TRÁNSITO;DENUNCIA VIAL;VEHÍCULO MAL ESTACIONADO;Denuncia;21/08/2021;10:43:25;6;CABALLITO;BONIFACIO, JOSE;;-34.6274596556226;-58.4388669774599;App Denuncia Vial;Masculino;Abierto;;
TRÁNSITO;DENUNCIA VIAL;VEHÍCULO MAL ESTACIONADO;Denuncia;21/08/2021;11:48:02;3;BALVANERA;RIVADAVIA AV.;;-34.6102359240115;-58.4076703187156;App Denuncia Vial;Masculino;Abierto;;
TRÁNSITO;DENUNCIA VIAL;VEHÍCULO MAL ESTACIONADO;Denuncia;21/08/2021;11:23:09;13;BELGRANO;PINO, VIRREY DEL;;-34.565686279777;-58.4512754364016;App Denuncia Vial;Masculino;Abierto;;
TRÁNSITO;DENUNCIA VIAL;VEHÍCULO MAL ESTACIONADO;Denuncia;21/08/2021;11:26:41;2;RECOLETA;SANCHEZ DE BUSTAMANTE;;-34.5900413541609;-58.4089026916328;App Denuncia Vial;Masculino;Abierto;;
TRÁNSITO;DENUNCIA VIAL;VEHÍCULO MAL ESTACIONADO;Denuncia;21/08/2021;11:17:43;3;BALVANERA;RIVADAVIA AV.;;-34.6102359240115;-58.4076703187156;App Denuncia Vial;Masculino;Abierto;;
TRÁNSITO;DENUNCIA VIAL;VEHÍCULO MAL ESTACIONADO;Denuncia;21/08/2021;11:25:29;2;RECOLETA;SANCHEZ DE BUSTAMANTE;;-34.5900413541609;-58.4089026916328;App Denuncia Vial;Masculino;Abierto;;
TRÁNSITO;DENUNCIA VIAL;VEHÍCULO MAL ESTACIONADO;Denuncia;21/08/2021;11:53:25;7;FLORES;ZUVIRIA;;-34.641855841751;-58.4546527181611;App Denuncia Vial;Masculino;Abierto;;
TRÁNSITO;DENUNCIA VIAL;VEHÍCULO MAL ESTACIONADO;Denuncia;21/08/2021;13:49:48;7;FLORES;MANCO CAPAC;;-34.6450876004159;-58.4614750682124;App Denuncia Vial;Masculino;Abierto;;
TRÁNSITO;DENUNCIA VIAL;VEHÍCULO MAL ESTACIONADO;Denuncia;21/08/2021;16:10:24;6;CABALLITO;ESPINOSA;;-34.6212274611877;-58.4464931335037;App Denuncia Vial;Masculino;Abierto;;
TRÁNSITO;DENUNCIA VIAL;VEHÍCULO MAL ESTACIONADO;Denuncia;21/08/2021;13:08:10;4;BOCA;ABDALA, GERMAN;;-34.6293248926985;-58.3674761959947;App Denuncia Vial;Masculino;Abierto;;
TRÁNSITO;DENUNCIA VIAL;VEHÍCULO MAL ESTACIONADO;Denuncia;21/08/2021;15:30:05;7;FLORES;MANCO CAPAC;;-34.6450876004159;-58.4614750682124;App Denuncia Vial;Masculino;Abierto;;
TRÁNSITO;DENUNCIA VIAL;VEHÍCULO MAL ESTACIONADO;Denuncia;21/08/2021;21:32:18;10;MONTE CASTRO;BERNALDES;;-34.6202195415408;-58.501262142468;App Denuncia Vial;Masculino;Abierto;;
TRÁNSITO;DENUNCIA VIAL;VEHÍCULO MAL ESTACIONADO;Denuncia;21/08/2021;11:24:57;13;COLEGIALES;LACROZE, FEDERICO AV.;;-34.577983787819;-58.4494147455337;App Denuncia Vial;Masculino;Abierto;;
TRÁNSITO;DENUNCIA VIAL;VEHÍCULO MAL ESTACIONADO;Denuncia;21/08/2021;14:36:36;7;PARQUE CHACABUCO;PUAN;;-34.6320238894811;-58.445103497512;App Denuncia Vial;Masculino;Abierto;;
TRÁNSITO;DENUNCIA VIAL;VEHÍCULO MAL ESTACIONADO;Denuncia;21/08/2021;10:34:18;2;RECOLETA;SANCHEZ DE BUSTAMANTE;;-34.5879817881962;-58.406456786168;App Denuncia Vial;Masculino;Abierto;;
TRÁNSITO;DENUNCIA VIAL;VEHÍCULO MAL ESTACIONADO;Denuncia;21/08/2021;19:00:00;15;PARQUE CHAS;LA PAMPA;;-34.5791253303181;-58.4789877750368;App Denuncia Vial;Masculino;Abierto;;
TRÁNSITO;DENUNCIA VIAL;VEHÍCULO MAL ESTACIONADO;Denuncia;21/08/2021;08:57:06;15;PARQUE CHAS;LA PAMPA;;-34.5791253303181;-58.4789877750368;App Denuncia Vial;Masculino;Abierto;;
TRÁNSITO;DENUNCIA VIAL;VEHÍCULO MAL ESTACIONADO;Denuncia;21/08/2021;23:27:43;14;PALERMO;GORRITI;;-34.5914279059668;-58.4280372134468;App Denuncia Vial;Masculino;Abierto;;
TRÁNSITO;DENUNCIA VIAL;VEHÍCULO MAL ESTACIONADO;Denuncia;21/08/2021;16:39:39;12;VILLA URQUIZA;MENDOZA;;-34.5741868719016;-58.4797366647977;App Denuncia Vial;Masculino;Abierto;;
CALLES Y VEREDAS;REPARACIÓN DE VEREDA;REPARACIÓN DE VEREDA;Solicitud;21/08/2021;11:32:45;7;PARQUE CHACABUCO;ASAMBLEA AV.;;-34.6366540168697;-58.445878271063;App BA 147;Masculino;Abierto;;
CALLES Y VEREDAS;Nivelación;REPARACIÓN/NIVELACIÓN DE TAPA DE EMPRESA DE SERVICIO PÚBLICO EN VEREDA;Solicitud;21/08/2021;11:40:15;13;BELGRANO;MELIAN AV.;;-34.5677824691229;-58.4686808667143;GCS Web;Femenino;Abierto;;
CONTROL EDILICIO, OBRAS Y CATASTRO;CONTROL DE OBRAS;CONSTRUCCIÓN SIN PERMISO O SIN CARTEL REGLAMENTARIO CON CÓDIGO QR;Denuncia;21/08/2021;07:59:23;10;MONTE CASTRO;SASTRE, MARCOS;;-34.6227130776903;-58.5178881665744;App BA 147;Femenino;Abierto;;
SEGURIDAD;OTROS;MAYOR PRESENCIA POLICIAL;Reporte;21/08/2021;11:13:24;6;CABALLITO;GAONA AV.;;-34.6129333141436;-58.4570757284152;GCS Web;Femenino;Abierto;;
TRÁNSITO;DENUNCIA VIAL;CRUCE PELIGROSO O CALLE CON INCONVENIENTES VIALES;Reporte;21/08/2021;16:57:04;1;PUERTO MADERO;VILLAFLOR, AZUCENA;;-34.6121108123586;-58.3662992002021;GCS Web;Femenino;Abierto;;
ARBOLADO Y ESPACIOS VERDES;PODA DE ÁRBOL Y DESPEJE DE LUMINARIA;PODA DE ÁRBOL/DESPEJE DE LUMINARIA O SEMÁFORO;Solicitud;21/08/2021;10:13:22;14;PALERMO;SANTA FE AV.;;-34.5835810913925;-58.4182612454563;App BA 147;Masculino;Cerrado;24/08/2021;00:00:00
ARBOLADO Y ESPACIOS VERDES;PODA DE ÁRBOL Y DESPEJE DE LUMINARIA;PODA DE ÁRBOL/DESPEJE DE LUMINARIA O SEMÁFORO;Solicitud;21/08/2021;10:12:09;14;PALERMO;SCALABRINI ORTIZ, RAUL;;-34.5851514677146;-58.4159560823026;App BA 147;Masculino;Cerrado;24/08/2021;00:00:00
TRÁNSITO;VEHÍCULOS ABANDONADOS;REMOCIÓN DE VEHÍCULO / AUTO ABANDONADO;Solicitud;21/08/2021;00:43:51;5;ALMAGRO;MORENO;;-34.6144380208051;-58.4159747696608;Boti;Femenino;Cerrado;30/08/2021;00:00:00
ARBOLADO Y ESPACIOS VERDES;PODA DE ÁRBOL Y DESPEJE DE LUMINARIA;PODA DE ÁRBOL/DESPEJE DE LUMINARIA O SEMÁFORO;Solicitud;21/08/2021;10:22:25;14;PALERMO;SANTA FE AV.;;-34.5843661474919;-58.4171172318813;App BA 147;Masculino;Cerrado;24/08/2021;00:00:00
LIMPIEZA Y RECOLECCIÓN;LIMPIEZA DE VÍA PÚBLICA;RECOLECCIÓN DE RESIDUOS FUERA DEL CONTENEDOR;Solicitud;21/08/2021;09:15:20;11;VILLA SANTA RITA;CONCORDIA;;-34.6223175660238;-58.480469013322;App BA 147;Femenino;Cerrado;22/08/2021;00:00:00
LIMPIEZA Y RECOLECCIÓN;RESIDUOS VOLUMINOSOS;RETIRO DE ESCOMBROS / RESTOS DE OBRA;Servicio;21/08/2021;08:31:06;15;PARQUE CHAS;BUCARELLI;;-34.5826693191963;-58.4821590713187;GCS Web;Femenino;Cerrado;23/08/2021;00:00:00
LIMPIEZA Y RECOLECCIÓN;RESIDUOS VOLUMINOSOS;RETIRO DE ESCOMBROS / RESTOS DE OBRA;Servicio;21/08/2021;14:44:16;13;BELGRANO;ARCOS;;-34.5641362115536;-58.4506116141536;Boti;Masculino;Cerrado;24/08/2021;00:00:00
TRÁNSITO;DENUNCIA VIAL;VEHÍCULO MAL ESTACIONADO;Denuncia;22/08/2021;16:20:11;15;CHACARITA;NUEVA ZELANDIA;4890;-34.5972370144725;-58.4561562535887;App Denuncia Vial;Masculino;Abierto;;
TRÁNSITO;DENUNCIA VIAL;VEHÍCULO MAL ESTACIONADO;Denuncia;22/08/2021;18:01:51;14;PALERMO;MANSILLA, LUCIO NORBERTO, GENERAL;3823;-34.5891151522831;-58.4172373402105;App Denuncia Vial;Masculino;Abierto;;
TRÁNSITO;DENUNCIA VIAL;VEHÍCULO MAL ESTACIONADO;Denuncia;22/08/2021;18:41:32;14;PALERMO;FITZ ROY;1785;-34.5835973889948;-58.4355972898637;App Denuncia Vial;Masculino;Abierto;;
TRÁNSITO;DENUNCIA VIAL;VEHÍCULO MAL ESTACIONADO;Denuncia;22/08/2021;22:32:00;14;PALERMO;PARAGUAY;5550;-34.5766788752773;-58.4345707242236;App Denuncia Vial;Masculino;Abierto;;
TRÁNSITO;DENUNCIA VIAL;VEHÍCULO MAL ESTACIONADO;Denuncia;22/08/2021;19:08:51;14;PALERMO;GORRITI;4872;-34.5902081896131;-58.430033805047;App Denuncia Vial;Masculino;Abierto;;
TRÁNSITO;DENUNCIA VIAL;VEHÍCULO MAL ESTACIONADO;Denuncia;22/08/2021;15:10:00;14;PALERMO;MATIENZO, BENJAMIN, TENIENTE;1604;-34.5672100561666;-58.4330836721555;App Denuncia Vial;Masculino;Abierto;;
TRÁNSITO;DENUNCIA VIAL;VEHÍCULO MAL ESTACIONADO;Denuncia;22/08/2021;19:11:12;14;PALERMO;GORRITI;4872;-34.5902081896131;-58.430033805047;App Denuncia Vial;Masculino;Abierto;;
TRÁNSITO;DENUNCIA VIAL;VEHÍCULO MAL ESTACIONADO;Denuncia;22/08/2021;11:29:49;14;PALERMO;MIGUELETES;505;-34.5681495227122;-58.4311043998124;App Denuncia Vial;Masculino;Abierto;;
TRÁNSITO;DENUNCIA VIAL;VEHÍCULO MAL ESTACIONADO;Denuncia;22/08/2021;12:46:56;14;PALERMO;GORRITI;3758;-34.5955466213387;-58.4177856371739;App Denuncia Vial;Masculino;Abierto;;
TRÁNSITO;DENUNCIA VIAL;VEHÍCULO MAL ESTACIONADO;Denuncia;22/08/2021;16:48:01;14;PALERMO;SAN BENITO DE PALERMO;1608;-34.5675077368279;-58.4324481236553;App Denuncia Vial;Masculino;Abierto;;
TRÁNSITO;DENUNCIA VIAL;VEHÍCULO MAL ESTACIONADO;Denuncia;22/08/2021;20:24:10;14;PALERMO;FRAY JUSTO SANTAMARIA DE ORO;2706;-34.5771728086697;-58.4224895410873;App Denuncia Vial;Masculino;Abierto;;
TRÁNSITO;DENUNCIA VIAL;VEHÍCULO MAL ESTACIONADO;Denuncia;22/08/2021;21:28:38;14;PALERMO;HUERGO;400;-34.5724074904814;-58.4328691914458;App Denuncia Vial;Masculino;Abierto;;
TRÁNSITO;DENUNCIA VIAL;VEHÍCULO MAL ESTACIONADO;Denuncia;22/08/2021;15:11:19;14;PALERMO;MIGUELETES;699;-34.5671310846214;-58.4328541087702;App Denuncia Vial;Masculino;Abierto;;
TRÁNSITO;DENUNCIA VIAL;VEHÍCULO MAL ESTACIONADO;Denuncia;22/08/2021;16:45:39;14;PALERMO;MIGUELETES;597;-34.5675281905629;-58.4321730680108;App Denuncia Vial;Masculino;Abierto;;
TRÁNSITO;DENUNCIA VIAL;VEHÍCULO MAL ESTACIONADO;Denuncia;22/08/2021;22:57:55;14;PALERMO;ARCE;215;-34.5716688786319;-58.4295148369086;App Denuncia Vial;Masculino;Abierto;;
TRÁNSITO;DENUNCIA VIAL;VEHÍCULO MAL ESTACIONADO;Denuncia;22/08/2021;16:04:19;6;CABALLITO;VALLE;1338;-34.6261140486326;-58.4465593832435;App Denuncia Vial;Masculino;Abierto;;
TRÁNSITO;DENUNCIA VIAL;VEHÍCULO MAL ESTACIONADO;Denuncia;22/08/2021;12:11:43;6;CABALLITO;ESPINOSA;400;-34.6177818114433;-58.448147940724;App Denuncia Vial;Masculino;Abierto;;
TRÁNSITO;DENUNCIA VIAL;VEHÍCULO MAL ESTACIONADO;Denuncia;22/08/2021;12:16:47;6;CABALLITO;DOBLAS;327;-34.6202787038321;-58.4312833663831;App Denuncia Vial;Masculino;Abierto;;
TRÁNSITO;DENUNCIA VIAL;VEHÍCULO MAL ESTACIONADO;Denuncia;22/08/2021;13:11:46;6;CABALLITO;ESPINOSA;400;-34.6177818114433;-58.448147940724;App Denuncia Vial;Masculino;Abierto;;
TRÁNSITO;DENUNCIA VIAL;VEHÍCULO MAL ESTACIONADO;Denuncia;22/08/2021;17:30:39;6;CABALLITO;BONIFACIO, JOSE;1298;-34.628382907484;-58.4448276210421;App Denuncia Vial;Masculino;Abierto;;
TRÁNSITO;DENUNCIA VIAL;VEHÍCULO MAL ESTACIONADO;Denuncia;22/08/2021;00:02:31;6;CABALLITO;PUJOL;1175;-34.6090278337446;-58.4516019382128;App Denuncia Vial;Masculino;Abierto;;
TRÁNSITO;DENUNCIA VIAL;VEHÍCULO MAL ESTACIONADO;Denuncia;22/08/2021;09:58:27;6;CABALLITO;ACHAVAL;400;-34.6287793796934;-58.4488328860682;App Denuncia Vial;Masculino;Abierto;;
TRÁNSITO;DENUNCIA VIAL;VEHÍCULO MAL ESTACIONADO;Denuncia;22/08/2021;13:10:23;6;CABALLITO;ESPINOSA;400;-34.6177818114433;-58.448147940724;App Denuncia Vial;Masculino;Abierto;;
