categoria;subcategoria;prestacion;tipo_prestacion;fecha_ingreso;hora_ingreso;domicilio_comuna;domicilio_barrio;domiclio_calle;domicilio_altura;lat;lon;canal;genero;estado_del_contacto;fecha_cierre_contacto;hora_cierre_contacto
CALLES Y VEREDAS;OTROS;AJUSTE DE CHAPA METÁLICA POR RUIDOS MOLESTOS EN CALLE;Solicitud;24/08/2021;19:40:18;3;BALVANERA;LA RIOJA;367;-34.6146550936742;-58.4085303060674;App BA 147;Femenino;Abierto;;
CALLES Y VEREDAS;OTROS;AJUSTE DE CHAPA METÁLICA POR RUIDOS MOLESTOS EN CALLE;Solicitud;24/08/2021;09:29:17;12;COGHLAN;PEREZ, ROQUE;2700;-34.5630479724818;-58.4721820690788;GCS Web;Femenino;Cerrado;25/08/2021;00:00:00
RECICLADO Y PROTECCIÓN AMBIENTAL;RUIDOS MOLESTOS, EMANACIONES O DERRAMES;RUIDOS MOLESTOS Y VIBRACIONES;Denuncia;24/08/2021;11:05:35;13;COLEGIALES;GARCIA, TEODORO;2595;-34.5717595231767;-58.4471974037365;App BA 147;Femenino;Cerrado;25/08/2021;00:00:00
RECICLADO Y PROTECCIÓN AMBIENTAL;RUIDOS MOLESTOS, EMANACIONES O DERRAMES;RUIDOS MOLESTOS Y VIBRACIONES;Denuncia;24/08/2021;11:06:24;13;COLEGIALES;GARCIA, TEODORO;2595;-34.5717595231767;-58.4471974037365;App BA 147;Femenino;Cerrado;25/08/2021;00:00:00
RECICLADO Y PROTECCIÓN AMBIENTAL;RUIDOS MOLESTOS, EMANACIONES O DERRAMES;RUIDOS MOLESTOS Y VIBRACIONES;Denuncia;24/08/2021;16:05:08;13;BELGRANO;ARRIBEÑOS;2299;-34.5562916202914;-58.4515489226356;App BA 147;Masculino;Cerrado;02/09/2021;00:00:00
RECICLADO Y PROTECCIÓN AMBIENTAL;RUIDOS MOLESTOS, EMANACIONES O DERRAMES;RUIDOS MOLESTOS Y VIBRACIONES;Denuncia;24/08/2021;19:03:23;13;BELGRANO;ECHEVERRIA;2948;-34.5659779343635;-58.4608842426602;GCS Web;Masculino;Cerrado;26/08/2021;00:00:00
RECICLADO Y PROTECCIÓN AMBIENTAL;RUIDOS MOLESTOS, EMANACIONES O DERRAMES;RUIDOS MOLESTOS Y VIBRACIONES;Denuncia;25/08/2021;17:20:05;7;FLORES;LAUTARO;362;-34.6313454499407;-58.4556783297464;GCS Web;Femenino;Abierto;;
RECICLADO Y PROTECCIÓN AMBIENTAL;RUIDOS MOLESTOS, EMANACIONES O DERRAMES;RUIDOS MOLESTOS Y VIBRACIONES;Denuncia;25/08/2021;20:52:49;2;RECOLETA;PARAGUAY;1536;-34.5984433528896;-58.3887288661875;GCS Web;Femenino;Abierto;;
RECICLADO Y PROTECCIÓN AMBIENTAL;RUIDOS MOLESTOS, EMANACIONES O DERRAMES;RUIDOS MOLESTOS Y VIBRACIONES;Denuncia;25/08/2021;00:00:50;14;PALERMO;BORGES, JORGE LUIS;1702;-34.5879653566334;-58.4291212810166;GCS Web;Masculino;Abierto;;
RECICLADO Y PROTECCIÓN AMBIENTAL;RUIDOS MOLESTOS, EMANACIONES O DERRAMES;RUIDOS MOLESTOS Y VIBRACIONES;Denuncia;25/08/2021;21:26:02;15;CHACARITA;DORREGO AV.;946;-34.5902925665416;-58.4465618880484;GCS Web;Femenino;Abierto;;
RECICLADO Y PROTECCIÓN AMBIENTAL;RUIDOS MOLESTOS, EMANACIONES O DERRAMES;RUIDOS MOLESTOS Y VIBRACIONES;Denuncia;25/08/2021;18:40:17;14;PALERMO;GODOY CRUZ;2509;-34.5806536588586;-58.4269304939049;GCS Web;Masculino;Abierto;;
RECICLADO Y PROTECCIÓN AMBIENTAL;RUIDOS MOLESTOS, EMANACIONES O DERRAMES;RUIDOS MOLESTOS Y VIBRACIONES;Denuncia;25/08/2021;13:34:39;4;BARRACAS;MONTES DE OCA, MANUEL AV.;567;-34.6349401699341;-58.3753957021811;GCS Web;Masculino;Abierto;;
RECICLADO Y PROTECCIÓN AMBIENTAL;RUIDOS MOLESTOS, EMANACIONES O DERRAMES;RUIDOS MOLESTOS Y VIBRACIONES;Denuncia;25/08/2021;17:25:24;6;CABALLITO;GUAYAQUIL;124;-34.6197379297867;-58.4301882957164;GCS Web;Masculino;Abierto;;
RECICLADO Y PROTECCIÓN AMBIENTAL;RUIDOS MOLESTOS, EMANACIONES O DERRAMES;RUIDOS MOLESTOS Y VIBRACIONES;Denuncia;25/08/2021;09:17:00;7;PARQUE CHACABUCO;DIRECTORIO AV.;430;-34.6279428680437;-58.4328046757805;GCS Web;Femenino;Abierto;;
RECICLADO Y PROTECCIÓN AMBIENTAL;RUIDOS MOLESTOS, EMANACIONES O DERRAMES;RUIDOS MOLESTOS Y VIBRACIONES;Denuncia;25/08/2021;21:24:27;15;VILLA CRESPO;SERRANO;382;-34.5973815129317;-58.4439399083614;GCS Web;Femenino;Abierto;;
RECICLADO Y PROTECCIÓN AMBIENTAL;RUIDOS MOLESTOS, EMANACIONES O DERRAMES;RUIDOS MOLESTOS Y VIBRACIONES;Denuncia;25/08/2021;23:32:42;8;VILLA LUGANO;ESCALADA AV.;4531;-34.6784053651338;-58.452661455321;App BA 147;Femenino;Abierto;;
RECICLADO Y PROTECCIÓN AMBIENTAL;RUIDOS MOLESTOS, EMANACIONES O DERRAMES;RUIDOS MOLESTOS Y VIBRACIONES;Denuncia;25/08/2021;00:42:45;4;BOCA;VALLE, ARISTOBULO DEL;902;-34.635188531818;-58.3663324074865;App BA 147;Femenino;Abierto;;
RECICLADO Y PROTECCIÓN AMBIENTAL;RUIDOS MOLESTOS, EMANACIONES O DERRAMES;RUIDOS MOLESTOS Y VIBRACIONES;Denuncia;25/08/2021;10:40:08;13;BELGRANO;MONROE;1525;-34.5531715573539;-58.4514131567831;App BA 147;Femenino;Abierto;;
RECICLADO Y PROTECCIÓN AMBIENTAL;RUIDOS MOLESTOS, EMANACIONES O DERRAMES;RUIDOS MOLESTOS Y VIBRACIONES;Denuncia;25/08/2021;18:01:31;3;BALVANERA;CORDOBA AV.;1840;-34.5997316129607;-58.3935185388009;App BA 147;Femenino;Abierto;;
RECICLADO Y PROTECCIÓN AMBIENTAL;RUIDOS MOLESTOS, EMANACIONES O DERRAMES;DERRAME DE LÍQUIDOS PELIGROSOS / INDUSTRIALES;Denuncia;25/08/2021;21:32:44;11;VILLA DEVOTO;MISTRAL, GABRIELA;3980;-34.5956299922101;-58.5151752065302;GCS Web;Masculino;Cerrado;26/08/2021;00:00:00
RECICLADO Y PROTECCIÓN AMBIENTAL;RUIDOS MOLESTOS, EMANACIONES O DERRAMES;DERRAME DE LÍQUIDOS PELIGROSOS / INDUSTRIALES;Denuncia;25/08/2021;13:47:34;11;VILLA GRAL. MITRE;CAMARONES;1531;-34.6039539727213;-58.4631552367948;Operador GCBA;Masculino;Cerrado;31/08/2021;00:00:00
RECICLADO Y PROTECCIÓN AMBIENTAL;RUIDOS MOLESTOS, EMANACIONES O DERRAMES;DERRAME DE LÍQUIDOS PELIGROSOS / INDUSTRIALES;Denuncia;25/08/2021;12:43:16;11;VILLA GRAL. MITRE;CAMARONES;1531;-34.6039539727213;-58.4631552367948;GCS Web;Masculino;Cerrado;25/08/2021;00:00:00
RECICLADO Y PROTECCIÓN AMBIENTAL;RUIDOS MOLESTOS, EMANACIONES O DERRAMES;RUIDOS MOLESTOS Y VIBRACIONES;Denuncia;25/08/2021;14:15:09;2;RECOLETA;JUNCAL;2449;-34.5912146834082;-58.4017605615545;Operador GCBA;Femenino;Cerrado;26/08/2021;00:00:00
RECICLADO Y PROTECCIÓN AMBIENTAL;RUIDOS MOLESTOS, EMANACIONES O DERRAMES;RUIDOS MOLESTOS Y VIBRACIONES;Denuncia;25/08/2021;11:42:11;2;RECOLETA;JUNCAL;2449;-34.5912146834082;-58.4017605615545;GCS Web;Femenino;Cerrado;25/08/2021;00:00:00
RECICLADO Y PROTECCIÓN AMBIENTAL;RUIDOS MOLESTOS, EMANACIONES O DERRAMES;RUIDOS MOLESTOS Y VIBRACIONES;Denuncia;25/08/2021;19:49:19;5;BOEDO;GARAY, JUAN DE AV.;3960;-34.6319075200744;-58.4200026756503;GCS Web;Masculino;Cerrado;26/08/2021;00:00:00
RECICLADO Y PROTECCIÓN AMBIENTAL;RUIDOS MOLESTOS, EMANACIONES O DERRAMES;RUIDOS MOLESTOS Y VIBRACIONES;Denuncia;25/08/2021;17:03:08;14;PALERMO;FRAY JUSTO SANTAMARIA DE ORO;2363;-34.5807661027955;-58.42563211677;GCS Web;Femenino;Cerrado;02/09/2021;00:00:00
RECICLADO Y PROTECCIÓN AMBIENTAL;RUIDOS MOLESTOS, EMANACIONES O DERRAMES;RUIDOS MOLESTOS Y VIBRACIONES;Denuncia;26/08/2021;19:31:30;1;SAN NICOLAS;RODRIGUEZ PEÑA;262;-34.6059583435463;-58.3908180683684;GCS Web;Masculino;Abierto;;
RECICLADO Y PROTECCIÓN AMBIENTAL;RUIDOS MOLESTOS, EMANACIONES O DERRAMES;RUIDOS MOLESTOS Y VIBRACIONES;Denuncia;26/08/2021;23:10:13;1;MONSERRAT;MEXICO;524;-34.6149093461655;-58.3736663175137;GCS Web;Masculino;Abierto;;
RECICLADO Y PROTECCIÓN AMBIENTAL;RUIDOS MOLESTOS, EMANACIONES O DERRAMES;RUIDOS MOLESTOS Y VIBRACIONES;Denuncia;26/08/2021;22:01:06;15;VILLA CRESPO;CORDOBA AV.;4788;-34.5929785372596;-58.432236325521;GCS Web;Femenino;Abierto;;
RECICLADO Y PROTECCIÓN AMBIENTAL;RUIDOS MOLESTOS, EMANACIONES O DERRAMES;RUIDOS MOLESTOS Y VIBRACIONES;Denuncia;26/08/2021;18:11:01;13;BELGRANO;UGARTE, MANUEL;1706;-34.5527716879622;-58.4548710500621;App BA 147;Femenino;Abierto;;
RECICLADO Y PROTECCIÓN AMBIENTAL;RUIDOS MOLESTOS, EMANACIONES O DERRAMES;MALOS OLORES / HUMOS / GASES TÓXICOS;Denuncia;26/08/2021;20:31:44;14;PALERMO;FITZ ROY;1818;-34.5831323427689;-58.4352266207374;App BA 147;Femenino;Abierto;;
RECICLADO Y PROTECCIÓN AMBIENTAL;RUIDOS MOLESTOS, EMANACIONES O DERRAMES;RUIDOS MOLESTOS Y VIBRACIONES;Denuncia;26/08/2021;21:45:52;14;PALERMO;FITZ ROY;1818;-34.5831323427689;-58.4352266207374;App BA 147;Femenino;Abierto;;
RECICLADO Y PROTECCIÓN AMBIENTAL;RUIDOS MOLESTOS, EMANACIONES O DERRAMES;MALOS OLORES / HUMOS / GASES TÓXICOS;Denuncia;26/08/2021;19:37:55;7;FLORES;ALBERDI, JUAN BAUTISTA AV.;2621;-34.6321540759779;-58.4648485016275;App BA 147;Femenino;Abierto;;
RECICLADO Y PROTECCIÓN AMBIENTAL;RUIDOS MOLESTOS, EMANACIONES O DERRAMES;RUIDOS MOLESTOS Y VIBRACIONES;Denuncia;26/08/2021;02:53:14;13;NUÑEZ;CABILDO AV.;3342;-34.5520094271781;-58.4659252896624;App BA 147;Femenino;Abierto;;
CALLES Y VEREDAS;OTROS;AJUSTE DE CHAPA METÁLICA POR RUIDOS MOLESTOS EN CALLE;Solicitud;26/08/2021;21:20:46;3;BALVANERA;INDEPENDENCIA AV.;3001;-34.6196652635704;-58.4079684369246;GCS Web;Femenino;Abierto;;
RECICLADO Y PROTECCIÓN AMBIENTAL;RUIDOS MOLESTOS, EMANACIONES O DERRAMES;MALOS OLORES / HUMOS / GASES TÓXICOS;Denuncia;26/08/2021;15:40:50;1;SAN TELMO;BALCARCE;1375;-34.6238110959597;-58.3698037138237;GCS Web;Femenino;Cerrado;01/09/2021;00:00:00
RECICLADO Y PROTECCIÓN AMBIENTAL;RUIDOS MOLESTOS, EMANACIONES O DERRAMES;DERRAME DE LÍQUIDOS PELIGROSOS / INDUSTRIALES;Denuncia;26/08/2021;13:42:29;11;VILLA DEVOTO;MISTRAL, GABRIELA;3980;-34.5956299922101;-58.5151752065302;Operador GCBA;Masculino;Cerrado;01/09/2021;00:00:00
RECICLADO Y PROTECCIÓN AMBIENTAL;RUIDOS MOLESTOS, EMANACIONES O DERRAMES;RUIDOS MOLESTOS Y VIBRACIONES;Denuncia;26/08/2021;00:58:41;5;ALMAGRO;SALGUERO, JERONIMO;648;-34.6027114867134;-58.4194807841701;App BA 147;Femenino;Cerrado;26/08/2021;00:00:00
RECICLADO Y PROTECCIÓN AMBIENTAL;RUIDOS MOLESTOS, EMANACIONES O DERRAMES;RUIDOS MOLESTOS Y VIBRACIONES;Denuncia;27/08/2021;14:06:15;2;RECOLETA;PACHECO DE MELO, JOSE ANDRES;2134;-34.5899935394738;-58.3960929979294;GCS Web;Masculino;Abierto;;
RECICLADO Y PROTECCIÓN AMBIENTAL;RUIDOS MOLESTOS, EMANACIONES O DERRAMES;RUIDOS MOLESTOS Y VIBRACIONES;Denuncia;27/08/2021;18:42:14;15;VILLA CRESPO;CORRIENTES AV.;5491;-34.5973507571714;-58.4413817147432;GCS Web;Masculino;Abierto;;
RECICLADO Y PROTECCIÓN AMBIENTAL;RUIDOS MOLESTOS, EMANACIONES O DERRAMES;RUIDOS MOLESTOS Y VIBRACIONES;Denuncia;27/08/2021;10:14:27;1;SAN NICOLAS;PERON, JUAN DOMINGO, TTE. GENERAL;1269;-34.6062856280515;-58.3846144374525;GCS Web;Femenino;Abierto;;
RECICLADO Y PROTECCIÓN AMBIENTAL;RUIDOS MOLESTOS, EMANACIONES O DERRAMES;RUIDOS MOLESTOS Y VIBRACIONES;Denuncia;27/08/2021;11:59:39;13;COLEGIALES;AMENABAR;786;-34.5720851097051;-58.4470413414575;GCS Web;Femenino;Abierto;;
RECICLADO Y PROTECCIÓN AMBIENTAL;RUIDOS MOLESTOS, EMANACIONES O DERRAMES;RUIDOS MOLESTOS Y VIBRACIONES;Denuncia;27/08/2021;18:07:45;13;BELGRANO;SUCRE, ANTONIO JOSE DE, MCAL.;860;-34.5543955644643;-58.4389434877652;GCS Web;Masculino;Abierto;;
RECICLADO Y PROTECCIÓN AMBIENTAL;RUIDOS MOLESTOS, EMANACIONES O DERRAMES;RUIDOS MOLESTOS Y VIBRACIONES;Denuncia;27/08/2021;23:58:10;14;PALERMO;DUMONT, SANTOS;2385;-34.5730819866437;-58.4382420158914;GCS Web;Femenino;Abierto;;
RECICLADO Y PROTECCIÓN AMBIENTAL;RUIDOS MOLESTOS, EMANACIONES O DERRAMES;RUIDOS MOLESTOS Y VIBRACIONES;Denuncia;27/08/2021;14:01:22;13;BELGRANO;MONROE;2532;-34.5591610842535;-58.4612731450323;GCS Web;Masculino;Abierto;;
RECICLADO Y PROTECCIÓN AMBIENTAL;RUIDOS MOLESTOS, EMANACIONES O DERRAMES;RUIDOS MOLESTOS Y VIBRACIONES;Denuncia;27/08/2021;10:54:49;7;FLORES;ALBERDI, JUAN BAUTISTA AV.;2277;-34.6305778060625;-58.4596675540131;GCS Web;Masculino;Abierto;;
RECICLADO Y PROTECCIÓN AMBIENTAL;RUIDOS MOLESTOS, EMANACIONES O DERRAMES;MALOS OLORES / HUMOS / GASES TÓXICOS;Denuncia;27/08/2021;17:48:10;13;BELGRANO;SUCRE, ANTONIO JOSE DE, MCAL.;860;-34.5543955644643;-58.4389434877652;GCS Web;Masculino;Abierto;;
RECICLADO Y PROTECCIÓN AMBIENTAL;RUIDOS MOLESTOS, EMANACIONES O DERRAMES;RUIDOS MOLESTOS Y VIBRACIONES;Denuncia;27/08/2021;00:13:02;13;NUÑEZ;CRAMER AV.;3128;-34.5557202117667;-58.4692347871918;App BA 147;Femenino;Abierto;;
RECICLADO Y PROTECCIÓN AMBIENTAL;RUIDOS MOLESTOS, EMANACIONES O DERRAMES;RUIDOS MOLESTOS Y VIBRACIONES;Denuncia;27/08/2021;22:57:39;14;PALERMO;FITZ ROY;2074;-34.5810700104093;-58.4328666027957;App BA 147;Masculino;Abierto;;
RECICLADO Y PROTECCIÓN AMBIENTAL;RUIDOS MOLESTOS, EMANACIONES O DERRAMES;RUIDOS MOLESTOS Y VIBRACIONES;Denuncia;27/08/2021;22:39:32;15;VILLA CRESPO;ESCALADA DE SAN MARTIN, R.;631;-34.6018805754633;-58.4526347493001;App BA 147;Femenino;Abierto;;
RECICLADO Y PROTECCIÓN AMBIENTAL;CONTROL AMBIENTAL;CONSULTA TÉCNICA SOBRE TRAMITES DE INSCRIPCIÓN EN EL REGISTRO DE ACTIVIDADES CATALOGADAS COMO POTENCIALMENTE CONTAMINANTES POR RUIDOS Y VIBRACIONES (RAC);Solicitud;27/08/2021;11:38:40;7;FLORES;NEUQUEN;2865;-34.6209860969839;-58.473380624307;GCS Web;Masculino;Cerrado;27/08/2021;00:00:00
CALLES Y VEREDAS;OTROS;AJUSTE DE CHAPA METÁLICA POR RUIDOS MOLESTOS EN CALLE;Solicitud;27/08/2021;20:44:34;3;BALVANERA;INDEPENDENCIA AV.;3001;-34.6196652635704;-58.4079684369246;GCS Web;Masculino;Cerrado;30/08/2021;00:00:00
RECICLADO Y PROTECCIÓN AMBIENTAL;RUIDOS MOLESTOS, EMANACIONES O DERRAMES;DERRAME DE LÍQUIDOS PELIGROSOS / INDUSTRIALES;Denuncia;27/08/2021;14:03:00;5;ALMAGRO;SARMIENTO;4239;-34.6043877225616;-58.4248857724859;Operador GCBA;Masculino;Cerrado;30/08/2021;00:00:00
RECICLADO Y PROTECCIÓN AMBIENTAL;RUIDOS MOLESTOS, EMANACIONES O DERRAMES;MALOS OLORES / HUMOS / GASES TÓXICOS;Denuncia;27/08/2021;13:23:04;5;ALMAGRO;SARMIENTO;4239;-34.6043877225616;-58.4248857724859;App BA 147;Masculino;Cerrado;27/08/2021;00:00:00
RECICLADO Y PROTECCIÓN AMBIENTAL;RUIDOS MOLESTOS, EMANACIONES O DERRAMES;DERRAME DE LÍQUIDOS PELIGROSOS / INDUSTRIALES;Denuncia;27/08/2021;21:08:55;13;COLEGIALES;MAURE;2570;-34.5728632515386;-58.4431938439298;App BA 147;Femenino;Cerrado;30/08/2021;00:00:00
RECICLADO Y PROTECCIÓN AMBIENTAL;RUIDOS MOLESTOS, EMANACIONES O DERRAMES;RUIDOS MOLESTOS Y VIBRACIONES;Denuncia;27/08/2021;16:40:09;11;VILLA DEVOTO;SOLA, MANUEL;4581;-34.6118408923099;-58.5098238878598;App BA 147;Masculino;Cerrado;31/08/2021;00:00:00
RECICLADO Y PROTECCIÓN AMBIENTAL;RUIDOS MOLESTOS, EMANACIONES O DERRAMES;RUIDOS MOLESTOS Y VIBRACIONES;Denuncia;27/08/2021;11:25:27;14;PALERMO;ZAPATA;359;-34.5733065935828;-58.4412593322033;GCS Web;Masculino;Cerrado;02/09/2021;00:00:00
RECICLADO Y PROTECCIÓN AMBIENTAL;RUIDOS MOLESTOS, EMANACIONES O DERRAMES;RUIDOS MOLESTOS Y VIBRACIONES;Denuncia;27/08/2021;11:19:15;14;PALERMO;ZAPATA;359;-34.5733065935828;-58.4412593322033;GCS Web;Masculino;Cerrado;02/09/2021;00:00:00
RECICLADO Y PROTECCIÓN AMBIENTAL;RUIDOS MOLESTOS, EMANACIONES O DERRAMES;RUIDOS MOLESTOS Y VIBRACIONES;Denuncia;27/08/2021;10:06:58;12;VILLA PUEYRREDON;ESTADO PLURINACIONAL DE BOLIVIA;5616;-34.5768759899671;-58.5054518525933;GCS Web;Femenino;Cerrado;27/08/2021;00:00:00
CALLES Y VEREDAS;OTROS;AJUSTE DE CHAPA METÁLICA POR RUIDOS MOLESTOS EN CALLE;Solicitud;27/08/2021;21:09:29;3;SAN CRISTOBAL;INDEPENDENCIA AV.;;-34.6197179958625;-58.4077854783395;GCS Web;Femenino;Cerrado;30/08/2021;00:00:00
RECICLADO Y PROTECCIÓN AMBIENTAL;RUIDOS MOLESTOS, EMANACIONES O DERRAMES;RUIDOS MOLESTOS Y VIBRACIONES;Denuncia;28/08/2021;22:59:12;13;BELGRANO;MOLDES;2450;-34.5604393400192;-58.4622954243504;GCS Web;Masculino;Abierto;;
RECICLADO Y PROTECCIÓN AMBIENTAL;RUIDOS MOLESTOS, EMANACIONES O DERRAMES;RUIDOS MOLESTOS Y VIBRACIONES;Denuncia;28/08/2021;15:08:18;13;NUÑEZ;O'HIGGINS;4617;-34.5390802405807;-58.4700318383841;GCS Web;Femenino;Abierto;;
RECICLADO Y PROTECCIÓN AMBIENTAL;RUIDOS MOLESTOS, EMANACIONES O DERRAMES;RUIDOS MOLESTOS Y VIBRACIONES;Denuncia;28/08/2021;15:57:58;14;PALERMO;BULNES;2774;-34.5801176118668;-58.4057877180085;GCS Web;Masculino;Abierto;;
RECICLADO Y PROTECCIÓN AMBIENTAL;RUIDOS MOLESTOS, EMANACIONES O DERRAMES;RUIDOS MOLESTOS Y VIBRACIONES;Denuncia;28/08/2021;09:26:35;4;BOCA;ALVAR NUÑEZ;326;-34.644592596342;-58.3640024190984;GCS Web;Masculino;Abierto;;
RECICLADO Y PROTECCIÓN AMBIENTAL;RUIDOS MOLESTOS, EMANACIONES O DERRAMES;RUIDOS MOLESTOS Y VIBRACIONES;Denuncia;28/08/2021;00:22:46;14;PALERMO;ARCE;215;-34.5716688786319;-58.4295148369086;App BA 147;Femenino;Abierto;;
RECICLADO Y PROTECCIÓN AMBIENTAL;RUIDOS MOLESTOS, EMANACIONES O DERRAMES;RUIDOS MOLESTOS Y VIBRACIONES;Denuncia;28/08/2021;20:42:46;14;PALERMO;BONPLAND;1376;-34.5862307662951;-58.4407735370354;App BA 147;Masculino;Abierto;;
RECICLADO Y PROTECCIÓN AMBIENTAL;RUIDOS MOLESTOS, EMANACIONES O DERRAMES;RUIDOS MOLESTOS Y VIBRACIONES;Denuncia;28/08/2021;02:41:31;11;VILLA DEVOTO;PAREJA;3742;-34.5968941771081;-58.509954943424;App BA 147;Femenino;Abierto;;
RECICLADO Y PROTECCIÓN AMBIENTAL;RUIDOS MOLESTOS, EMANACIONES O DERRAMES;RUIDOS MOLESTOS Y VIBRACIONES;Denuncia;28/08/2021;01:25:39;13;BELGRANO;BLANCO ENCALADA;2848;-34.5616664163352;-58.4632224320367;App BA 147;Femenino;Abierto;;
RECICLADO Y PROTECCIÓN AMBIENTAL;RUIDOS MOLESTOS, EMANACIONES O DERRAMES;RUIDOS MOLESTOS Y VIBRACIONES;Denuncia;28/08/2021;13:40:52;15;CHACARITA;FRAGA;1019;-34.5832747522983;-58.4577605275285;App BA 147;Femenino;Cerrado;30/08/2021;00:00:00
RECICLADO Y PROTECCIÓN AMBIENTAL;RUIDOS MOLESTOS, EMANACIONES O DERRAMES;RUIDOS MOLESTOS Y VIBRACIONES;Denuncia;28/08/2021;00:39:51;8;VILLA LUGANO;GARCIA, PEDRO A.,CNEL.;5710;-34.6836988706438;-58.468591570364;App BA 147;Femenino;Cerrado;30/08/2021;00:00:00
RECICLADO Y PROTECCIÓN AMBIENTAL;RUIDOS MOLESTOS, EMANACIONES O DERRAMES;RUIDOS MOLESTOS Y VIBRACIONES;Denuncia;29/08/2021;20:07:15;14;PALERMO;URIARTE;1830;-34.5858715234047;-58.4297826622423;GCS Web;Masculino;Abierto;;
RECICLADO Y PROTECCIÓN AMBIENTAL;RUIDOS MOLESTOS, EMANACIONES O DERRAMES;MALOS OLORES / HUMOS / GASES TÓXICOS;Denuncia;29/08/2021;17:16:46;13;BELGRANO;CABILDO AV.;2287;-34.5602535283733;-58.4580560743259;GCS Web;Femenino;Abierto;;
RECICLADO Y PROTECCIÓN AMBIENTAL;RUIDOS MOLESTOS, EMANACIONES O DERRAMES;RUIDOS MOLESTOS Y VIBRACIONES;Denuncia;29/08/2021;16:50:25;15;CHACARITA;RAMIREZ DE VELASCO, JUAN;1521;-34.5893961973729;-58.4452143152764;App BA 147;Masculino;Abierto;;
RECICLADO Y PROTECCIÓN AMBIENTAL;RUIDOS MOLESTOS, EMANACIONES O DERRAMES;RUIDOS MOLESTOS Y VIBRACIONES;Denuncia;29/08/2021;00:55:50;1;MONSERRAT;CHILE;419;-34.6159917794156;-58.3720666382244;App BA 147;Masculino;Abierto;;
RECICLADO Y PROTECCIÓN AMBIENTAL;RUIDOS MOLESTOS, EMANACIONES O DERRAMES;RUIDOS MOLESTOS Y VIBRACIONES;Denuncia;29/08/2021;00:49:47;11;VILLA SANTA RITA;BELAUSTEGUI, LUIS, DR.;3146;-34.6181054742907;-58.4804988077445;App BA 147;Femenino;Abierto;;
RECICLADO Y PROTECCIÓN AMBIENTAL;RUIDOS MOLESTOS, EMANACIONES O DERRAMES;RUIDOS MOLESTOS Y VIBRACIONES;Denuncia;29/08/2021;21:42:12;15;CHACARITA;RAMIREZ DE VELASCO, JUAN;1416;-34.5902595594924;-58.4444827616561;App BA 147;Masculino;Abierto;;
RECICLADO Y PROTECCIÓN AMBIENTAL;RUIDOS MOLESTOS, EMANACIONES O DERRAMES;RUIDOS MOLESTOS Y VIBRACIONES;Denuncia;29/08/2021;19:59:49;14;PALERMO;GODOY CRUZ;1769;-34.587111107066;-58.4332369050772;App BA 147;Femenino;Abierto;;
CALLES Y VEREDAS;OTROS;AJUSTE DE CHAPA METÁLICA POR RUIDOS MOLESTOS EN CALLE;Solicitud;29/08/2021;15:43:36;1;RETIRO;PARAGUAY;658;-34.5975870817636;-58.3764026789461;App BA 147;Femenino;Abierto;;
RECICLADO Y PROTECCIÓN AMBIENTAL;RUIDOS MOLESTOS, EMANACIONES O DERRAMES;MALOS OLORES / HUMOS / GASES TÓXICOS;Denuncia;29/08/2021;15:05:14;5;ALMAGRO;QUERANDIES;4350;-34.6114954284923;-58.4280733486361;GCS Web;Femenino;Cerrado;30/08/2021;00:00:00
RECICLADO Y PROTECCIÓN AMBIENTAL;RUIDOS MOLESTOS, EMANACIONES O DERRAMES;RUIDOS MOLESTOS Y VIBRACIONES;Denuncia;29/08/2021;02:12:24;14;PALERMO;GUATEMALA;4760;-34.5859193301927;-58.425071639712;App BA 147;Femenino;Cerrado;30/08/2021;00:00:00
RECICLADO Y PROTECCIÓN AMBIENTAL;RUIDOS MOLESTOS, EMANACIONES O DERRAMES;RUIDOS MOLESTOS Y VIBRACIONES;Denuncia;29/08/2021;23:45:59;8;VILLA LUGANO;GARCIA, PEDRO A.,CNEL.;5682;-34.6836116572739;-58.4686774948365;App BA 147;Femenino;Cerrado;30/08/2021;00:00:00
RECICLADO Y PROTECCIÓN AMBIENTAL;RUIDOS MOLESTOS, EMANACIONES O DERRAMES;RUIDOS MOLESTOS Y VIBRACIONES;Denuncia;29/08/2021;01:25:15;3;BALVANERA;SARMIENTO;2264;-34.6060833110316;-58.3988443879142;GCS Web;Femenino;Cerrado;30/08/2021;00:00:00
RECICLADO Y PROTECCIÓN AMBIENTAL;RUIDOS MOLESTOS, EMANACIONES O DERRAMES;RUIDOS MOLESTOS Y VIBRACIONES;Denuncia;29/08/2021;03:59:21;11;VILLA SANTA RITA;GONZALEZ, ELPIDIO;;-34.6114051659311;-58.4868364037831;App BA 147;Masculino;Abierto;;
RECICLADO Y PROTECCIÓN AMBIENTAL;RUIDOS MOLESTOS, EMANACIONES O DERRAMES;RUIDOS MOLESTOS Y VIBRACIONES;Denuncia;30/08/2021;11:03:32;13;NUÑEZ;CABILDO AV.;3046;-34.5541121028613;-58.4641392112501;GCS Web;Masculino;Abierto;;
RECICLADO Y PROTECCIÓN AMBIENTAL;RUIDOS MOLESTOS, EMANACIONES O DERRAMES;RUIDOS MOLESTOS Y VIBRACIONES;Denuncia;30/08/2021;17:12:10;2;RECOLETA;SANCHEZ DE BUSTAMANTE;1350;-34.5946840210361;-58.4126999319667;GCS Web;Masculino;Abierto;;
